,ID,index,X,Y,depth,por,perm,ai,rho,Vc,E,Vs,G,log_perm,SS_perm,SS_por,SS_fraction,SS-Sh_perm,SS-Sh_por,SS-Sh_fraction,Sh-SS_perm,Sh-SS_por,Sh-SS_fraction,Sh_fraction,perm_w_ave,perm_h_ave,Sh_perm,Sh_por,dist_woc,SS+Sh-SS_fraction,dist_frac,area,cum_oil_1y,cum_oil_2y,cum_oil_3y,cum_water_1y,cum_water_2y,cum_water_3y,wc_1y,wc_2y,wc_3y
48,49.0,969.5,2175.0,5575.0,3054.7699999999986,0.10403696500000001,60.522848863898275,7498752.1438947385,1.9016667677049999,3971.369476133333,30.468000639444444,1629.142399,5.250129177375001,1.747373017952507,141.54812695562993,0.145205,0.1,40.73226123302564,0.08998,0.1,54.767728894152214,0.11735494166666666,0.6,0.2,6.370826196199818,503.23316738450916,47.1708635427069,0.050527499999999996,17.38000000000011,0.7,2828.4271247461907,724125.0267280478,159.48,244.12,307.12,102.11,273.97,481.1,0.3903436675713904,0.670019493177388,0.5890256023580218
49,50.0,989.5,4375.0,3625.0,3052.260000000001,0.11840067000000001,92.4305343168721,7334721.32,2.2622986882169998,3273.546233611112,24.102006131578946,1658.7910138125,6.478107119058824,1.8720852816821938,156.55276775928874,0.15392,0.4,36.33821208605128,0.0652157142857143,0.35,68.36421193215465,0.13602868,0.25,0.0,9.729529928091802,586.3835747174553,44.66784493685998,0.06564965685324875,19.889999999999873,0.65,2651.650429449552,997088.0033475278,537.08,856.42,1095.3,210.69,609.57,1110.6,0.28175775973895717,0.5553730054857844,0.48621963260480044
50,51.0,1009.5,1775.0,975.0,3061.550000000001,0.12319480499999998,68.64253325234054,7346226.596473685,1.8498590899454999,4180.223881999999,30.655760176111116,1648.5440766875001,5.4532367486315785,1.8069291050111147,116.44110493452172,0.14251999999999998,0.2,37.27269723369741,0.096269383197358,0.0,59.462934243267846,0.12623928461538458,0.65,0.15,7.225529816035843,574.5043742958217,44.6893667154138,0.08423513333333336,10.599999999999909,0.8500000000000001,6363.961030678928,2578085.3386581084,172.34,278.89,365.32,486.24,1076.6,1717.5,0.7383157702936621,0.8471108177526511,0.7898320957923605
51,52.0,1029.5,5125.0,9225.0,3059.4599999999996,0.13927894999999998,118.40791167433395,7203923.06668421,2.0810545462179997,3320.4026361874994,26.97466851294118,1713.9144702105266,5.565804118894737,2.018091816390616,136.74721388304835,0.1511043125,0.8,36.338212086051286,0.07623,0.15,71.18817509975166,0.13922,0.05,0.0,12.463990702561466,834.7807529601884,46.633191665632125,0.06430678340613527,12.690000000000055,0.8500000000000001,1838.4776310850236,2578085.3386581084,368.9,615.68,805.49,572.91,1298.8,2127.7,0.6083074080759389,0.7462859962782855,0.6748196489662354
52,53.0,1049.5,7875.0,6125.0,3056.379999999999,0.121593025,76.92905833952899,7344230.99368421,2.1838667270155,3565.6157887500003,27.500505332666666,1679.6728095000003,6.391427935388888,1.8249327447515724,118.47692555954906,0.1415215142857143,0.35,30.514617537038465,0.0649125,0.2,65.24269085839802,0.13128443333333334,0.45,0.0,8.097795614687262,523.9071482378868,43.50706205823283,0.06928080767662714,15.769999999999982,0.8,1590.9902576697325,1739919.0540929055,343.67,540.34,679.5,242.05,621.54,1086.8,0.41325206583350405,0.6586538461538461,0.5733083558684452
53,54.0,1069.5,3725.0,4375.0,3051.4700000000007,0.15172099999999997,176.94398582314415,7070183.569736843,1.9656718990070001,3561.9825366470586,26.95218532882353,1688.4968749999996,5.542755180058824,2.1517282909366613,211.04434234903903,0.16563125,0.8,29.704529058025642,0.07523,0.1,51.38059038110369,0.11693,0.1,0.0,18.625682718225704,966.8242369003874,46.661383835102406,0.07243023486050659,20.68000000000029,0.9,2580.939751330899,510798.9052496795,1110.8,1719.1,2124.8,349.02,1166.6,2315.6,0.23908427066350646,0.5733862597132998,0.46524782336539006
54,55.0,1089.5,7175.0,7625.0,3058.309999999999,0.13372499999999998,104.32348214264739,7285180.14336842,2.072453143895,3709.7042520526325,26.49355024157895,1690.99051545,5.952410144200002,1.8885297912935122,146.91193565664346,0.15433166666666667,0.6,25.105643630700857,0.06748,0.15,49.64189681622472,0.12401599999999999,0.25,0.0,10.981419172910252,296.3860935371878,44.51341286827425,0.08510848357681577,13.840000000000146,0.85,2156.675682618969,500417.5672818031,449.5,679.85,835.5,470.55,1184.4,2037.2,0.5114395956741482,0.7560368565981783,0.6590499930757514
55,56.0,1109.5,4925.0,8525.0,3057.919999999999,0.11519455000000003,81.9683243018798,7417490.079578945,2.3069364310035003,3370.7577880555555,25.897759685000004,1672.6239531666665,6.3898789517058825,1.8442682639673684,130.0892977102044,0.14767051250000002,0.4,38.465110249044876,0.07391624999999999,0.4,72.73280559090055,0.13279922500000002,0.2,0.0,8.62824466335577,569.5692812459622,45.323541795090975,0.05747045102601611,14.230000000000018,0.6000000000000001,1202.0815280171314,522614.24433173676,273.24,415.51,509.18,339.87,824.72,1377.9,0.5543377208005089,0.7731375175405026,0.6971744913365446
56,57.0,1129.5,5775.0,5125.0,3050.879999999999,0.13569392000000002,111.71856268744348,7303276.943999999,2.157329644933,3540.479736941176,25.561237304500004,1696.6020101875,6.070271702647058,1.999972122825001,133.40098810829986,0.14945183333333334,0.75,36.338212086051286,0.0708303,0.15,62.170897933108776,0.129805,0.1,0.0,11.759848703941419,817.7297590091459,44.571362927099706,0.06451404798147253,21.269999999999982,0.85,601.0407640085673,570703.4789633665,713.41,1092.2,1345.3,222.96,722.98,1414.5,0.23811100312910496,0.568973953414276,0.46717306201007186
57,58.0,1149.5,6025.0,6975.0,3054.2200000000007,0.15307527,176.83573075652478,7041786.056722222,1.9609574189360004,3729.5077474210525,26.193043351764707,1636.5927709473685,5.072017555357143,2.173126703137837,210.40899030514564,0.1680759625,0.8,36.338212086051286,0.072825,0.1,48.747173038031264,0.11332,0.1,0.0,18.61428744805524,1074.822134301261,46.39748708151454,0.06284965450996804,17.93000000000029,0.9,883.8834764831854,372327.5294435343,759.83,1123.7,1372.2,564.54,1575.4,2810.7,0.42627060413630635,0.7353152982767526,0.6321154098688697
58,59.0,1169.5,2925.0,3325.0,3054.629999999999,0.12888734,108.01883247888743,7295920.258888889,1.9301478643780001,3788.154919235294,27.10363461411765,1691.73231875,5.255358406117647,1.9641558317396186,153.42556767466837,0.153109,0.5,36.59295892640849,0.08519667842170398,0.0,70.29326752640337,0.12089668571428572,0.35,0.15,11.370403418830255,733.9849357320542,44.6893667154138,0.06679333333333333,17.519999999999982,0.85,3889.087296526011,584231.5565886835,498.26,763.73,942.01,259.93,754.05,1378.1,0.3428296337329693,0.6505088271304256,0.5554906016728123
59,60.0,1189.5,3125.0,6325.0,3052.800000000001,0.11466422000000001,84.71748204583743,7452412.99468421,2.0030226899179997,3761.9406788124998,28.37423374882353,1674.668868588235,5.655573954105262,1.8768761911061476,125.63062280643679,0.14606002857142858,0.35,36.338212086051286,0.09021,0.05,79.95327087056913,0.12514774285714284,0.35,0.25,8.917629689035516,638.416142416704,43.78483461833103,0.060924,19.34999999999991,0.7,1626.3455967290608,507613.1493559864,448.42,667.44,812.2,207.79,639.24,1195.5,0.31665168162630863,0.6632896213507157,0.556508616241874
60,61.0,1209.5,3925.0,4625.0,3050.940000000001,0.15779425500000005,199.97187611570644,7083301.0669,2.013476964428,3444.4421887647054,25.83498893578948,1640.0007451333333,6.09414390217647,2.1747792793044973,220.04915033061542,0.16813441111111113,0.9,19.276408181525643,0.06473284999999998,0.1,55.89236528714369,0.118247299544792,0.0,0.0,21.04967117007436,331.53992084641555,46.40028673087894,0.1096137015861901,21.210000000000036,0.9,2262.74169979695,454602.79476345686,1289.8,2015.5,2514.5,490.87,1572.1,3052.6,0.27566590103725,0.5983795719812057,0.49008702746804467
61,62.0,1229.5,1375.0,2775.0,3059.75,0.14407379499999998,117.85380705960185,7172949.494444443,1.882633370378,3945.7082657647065,27.642893029411763,1670.5334996666663,5.036905743444445,2.0191872868374023,147.92916074024149,0.1547106153846154,0.65,36.12494619925858,0.09223073733628895,0.0,64.88461414224727,0.1369879833333333,0.3,0.05,12.405663901010723,877.5051892294048,44.6893667154138,0.04831,12.400000000000091,0.95,5374.011537017761,2578085.3386581084,558.84,899.77,1146.0,854.72,1989.9,3318.9,0.6046577435694276,0.7690348280277215,0.6797769966405779
62,63.0,1249.5,5525.0,8125.0,3057.0299999999993,0.13320556,117.0490191364286,7296992.731473684,2.2573533935364996,3397.0718794117647,24.79831731375,1662.4893759411766,6.188641638562499,1.9516391070494055,186.0653887806747,0.16157930999999998,0.5,36.338212086051286,0.0718125,0.2,55.82894109627003,0.12684468333333335,0.3,0.0,12.320949382781961,649.7904756839866,45.555100720308694,0.05972609736775847,15.11999999999989,0.8,1343.5028842544407,674886.8323096349,695.63,1044.2,1287.0,584.62,1507.9,2618.4,0.45664518648701424,0.7259346621063805,0.6327866380639723
63,64.0,1269.5,2775.0,8825.0,3059.330000000001,0.13507865000000002,103.70100843458977,7363314.19235,1.9551296373575002,3710.3784808888886,28.51023996789473,1676.6774729999997,5.203003399736842,1.9574704861037617,145.65312848111586,0.15238800000000002,0.5,38.251740375305836,0.08164024454361485,0.0,64.02878898315285,0.132161625,0.4,0.1,10.915895624693658,730.0138884824767,52.629286007706895,0.060200000000000004,12.820000000000164,0.9,106.06601717798173,697979.7174759735,373.5,576.88,723.75,456.87,1110.7,1861.1,0.5502005130243145,0.7627419185497136,0.6855144792300113
64,65.0,1289.5,2225.0,6525.0,3055.4700000000007,0.11625588500000002,75.95191777122197,7426444.835947369,1.8595429809744999,4063.577765125,29.826425372500005,1684.9114980555555,5.472775262473684,1.823380645168876,125.3558123953463,0.14756142857142857,0.35,38.67448154163831,0.09193005108409724,0.0,51.60286468735421,0.12174085555555557,0.45,0.2,7.994938712760209,563.6906507220423,44.2804716177069,0.04912999999999999,16.68000000000029,0.8,2121.3203435596424,1219717.844572279,311.98,476.11,597.24,194.28,536.31,956.41,0.38375538260972625,0.6757349454717876,0.5854372421820173
65,66.0,1309.5,2975.0,5375.0,3052.300000000001,0.12161693500000001,95.35501752038589,7374019.310444444,1.916679521795,4035.406639473684,27.99459325833333,1657.6085209444448,5.5104646245555555,1.9278959844792045,133.20160776490272,0.14862339000000002,0.5,37.66487926794235,0.08730226990901535,0.0,70.32748783632421,0.12731295999999998,0.25,0.25,10.037370265303776,714.9391610213826,44.6893667154138,0.061908000000000005,19.84999999999991,0.75,2404.163056034261,436458.10671627126,403.71,585.48,702.16,112.3,388.82,764.22,0.21763144125113854,0.6033734098496585,0.4962937703034979
66,67.0,1329.5,4375.0,7925.0,3055.879999999999,0.12039344,89.29808996764811,7356628.727055556,2.2062342940089996,3631.422696722222,26.103631970555554,1649.7845937777777,6.3304602715,1.8142484203621585,142.33502865209778,0.14835853333333335,0.45,27.882410687358973,0.0700344166666667,0.3,67.53041547198573,0.13048710000000002,0.25,0.0,9.39979894396296,271.43985222267094,45.616462981577946,0.07730116548846289,16.269999999999982,0.7,388.9087296526002,528762.1122337454,399.31,587.69,704.82,270.54,727.85,1290.8,0.40388146599985075,0.7082500890520218,0.6086672966605886
67,68.0,1349.5,5225.0,4425.0,3050.86,0.1152036,75.35882731301024,7372311.8209999995,2.28148433505,3336.996260176471,25.328456806874996,1714.6865418750003,6.420653283000001,1.825936855496881,116.78869394344115,0.1432442857142857,0.35,43.51247567004273,0.06559485,0.3,61.22583351940862,0.1296847,0.35,0.0,7.932508138211604,564.8448569080374,44.22852331565793,0.0702200499766259,21.289999999999964,0.7,1484.9242404917532,504000.9916445464,332.98,511.25,636.83,127.16,384.31,723.27,0.2763506758812535,0.5905792108768545,0.4971676043539624
68,69.0,1369.5,3375.0,775.0,3059.64,0.12280482000000001,101.64024176675933,7418334.644421052,1.9127979302295,3996.5510937999998,29.141044906666664,1677.6687216250002,5.317462470555555,1.9225949383131056,188.3852617359516,0.16168428571428572,0.35,36.97719961328786,0.09029115890827821,0.0,56.699500738587126,0.1229473777777778,0.45,0.2,10.698972817553614,676.0826825083952,50.95312413406035,0.054445,12.510000000000218,0.8,5374.011537017762,2578085.3386581084,592.6,991.62,1320.1,597.02,1407.5,2342.7,0.5018577360837915,0.6700950806118231,0.6074560417322482
69,70.0,1389.5,3575.0,9775.0,3060.300000000001,0.134265245,157.4260622945827,7273654.036631578,2.277487638158,3308.5782487894744,25.009714364210527,1682.5416629444444,6.593852089875,2.0545480967569145,222.33559090865387,0.16627281538461539,0.65,35.89536613403419,0.06988971666666667,0.3,42.78636727494808,0.10442,0.05,0.0,16.571164452061335,736.5159064936677,47.15662307041969,0.05692672601137727,11.849999999999909,0.7000000000000001,1131.3708498984759,2578085.3386581084,490.91,787.53,1022.1,1001.3,2282.4,3725.6,0.6710181542812338,0.8119945237431231,0.7363405409755034
70,71.0,1409.5,6975.0,6525.0,3055.0400000000004,0.13513332,105.34494453922704,7220738.039368423,2.0839198254420004,3649.3633307368423,27.55318150722222,1655.0080201578949,5.247501087230769,1.9718220665373167,137.47628718723013,0.150875275,0.6,36.338212086051286,0.06802596666666667,0.15,69.63376165592514,0.13761704000000002,0.25,0.0,11.088941530444956,767.839334961892,44.75486674512112,0.06642777106620357,17.110000000000127,0.85,1237.4368670764575,678115.8653438092,514.78,797.9,998.59,312.04,828.88,1477.7,0.3773977407416367,0.6460823041152057,0.5545850591239778
71,72.0,1429.5,3825.0,2625.0,3055.11,0.11154315,62.59573967908077,7461042.317947367,1.9549697004274997,3899.275258866667,29.041203394705878,1687.1996861250002,5.76214020361111,1.752277092773245,104.54892463180184,0.13931277999999997,0.25,36.338212086051286,0.09626,0.05,55.43668435387777,0.1238110111111111,0.45,0.25,6.589025229376923,475.0049886520188,38.78035983033104,0.064748,17.039999999999964,0.7,3747.665940288701,786191.7979882136,323.71,513.79,647.54,152.89,414.71,745.22,0.32079311791859,0.5793759681345431,0.5029293686010103
72,73.0,1449.5,7975.0,7525.0,3059.89,0.1297525,98.85168193171015,7330928.258105262,1.9895559335894997,3758.822664235294,28.090120630526318,1633.8121558333335,5.1316238195,1.936978442159197,149.882423131305,0.15375555555555553,0.45,35.186685263556605,0.07409587746156943,0.0,61.752966288277065,0.131445,0.4,0.15,10.405440203337912,720.5721464052855,44.6893667154138,0.05323,12.260000000000218,0.8500000000000001,2651.650429449554,2578085.3386581084,347.15,573.85,749.4,388.93,941.69,1591.4,0.52838006738398,0.7091576219433967,0.6307093711847194
